1,192.8,4.647,410.15,100,1.6838
2,192.8,4.647,410.15,98,1.6637
3,192.8,4.647,410.15,95.63,1.6397
4,192.8,4.647,410.15,92,1.6031
5,192.8,4.647,410.15,89,1.5729
6,192.8,4.647,410.15,86,1.5428
7,192.8,4.647,410.15,83,1.5127
8,192.8,4.647,410.15,79,1.4728
9,192.8,4.647,410.15,76,1.4429
10,192.8,4.647,410.15,73,1.4133
11,192.8,4.647,410.15,70,1.3838
12,192.8,4.647,410.15,67,1.3545
13,192.8,4.647,410.15,63,1.3159
14,192.8,4.647,410.15,60,1.2873
15,192.8,4.647,410.15,57,1.2592
16,192.8,4.647,410.15,54,1.2315
17,192.8,4.647,410.15,50,1.1954
18,192.8,4.647,410.15,46,1.1605
19,192.8,4.647,410.15,42,1.1271
20,192.8,4.647,410.15,38,1.0955
21,192.8,4.647,410.15,34,1.0663
22,192.8,4.647,410.15,30,1.0399
23,192.8,4.647,410.15,26,1.017
24,192.8,4.647,410.15,22,0.9984
25,192.8,4.647,410.15,18,0.985
26,192.8,4.647,410.15,14,0.9773
27,192.8,4.647,410.15,10,0.976
28,192.8,4.647,410.15,6,0.9811
29,192.8,4.647,420.15,100,1.671
30,192.8,4.647,420.15,98,1.6514
31,192.8,4.647,420.15,95.63,1.6281
32,192.8,4.647,420.15,92,1.5925
33,192.8,4.647,420.15,89,1.5632
34,192.8,4.647,420.15,86,1.5339
35,192.8,4.647,420.15,83,1.5047
36,192.8,4.647,420.15,79,1.4659
37,192.8,4.647,420.15,76,1.437
38,192.8,4.647,420.15,73,1.4082
39,192.8,4.647,420.15,70,1.3797
40,192.8,4.647,420.15,67,1.3513
41,192.8,4.647,420.15,63,1.3139
42,192.8,4.647,420.15,60,1.2863
43,192.8,4.647,420.15,57,1.259
44,192.8,4.647,420.15,54,1.2322
45,192.8,4.647,420.15,50,1.1973
46,192.8,4.647,420.15,46,1.1636
47,192.8,4.647,420.15,42,1.1313
48,192.8,4.647,420.15,38,1.1007
49,192.8,4.647,420.15,34,1.0724
50,192.8,4.647,420.15,30,1.0467
51,192.8,4.647,420.15,26,1.0243
52,192.8,4.647,420.15,22,1.0058
53,192.8,4.647,420.15,18,0.992
54,192.8,4.647,420.15,14,0.9836
55,192.8,4.647,420.15,10,0.981
56,192.8,4.647,420.15,6,0.9843
57,192.8,4.647,430.15,100,1.6589
58,192.8,4.647,430.15,98,1.6398
59,192.8,4.647,430.15,95.63,1.6172
60,192.8,4.647,430.15,92,1.5826
61,192.8,4.647,430.15,89,1.5541
62,192.8,4.647,430.15,86,1.5256
63,192.8,4.647,430.15,83,1.4973
64,192.8,4.647,430.15,79,1.4596
65,192.8,4.647,430.15,76,1.4315
66,192.8,4.647,430.15,73,1.4036
67,192.8,4.647,430.15,70,1.3759
68,192.8,4.647,430.15,67,1.3484
69,192.8,4.647,430.15,63,1.3122
70,192.8,4.647,430.15,60,1.2854
71,192.8,4.647,430.15,57,1.2589
72,192.8,4.647,430.15,54,1.233
73,192.8,4.647,430.15,50,1.1992
74,192.8,4.647,430.15,46,1.1665
75,192.8,4.647,430.15,42,1.1352
76,192.8,4.647,430.15,38,1.1055
77,192.8,4.647,430.15,34,1.0779
78,192.8,4.647,430.15,30,1.0529
79,192.8,4.647,430.15,26,1.0308
80,192.8,4.647,430.15,22,1.0125
81,192.8,4.647,430.15,18,0.9984
82,192.8,4.647,430.15,14,0.9892
83,192.8,4.647,430.15,10,0.9854
84,192.8,4.647,430.15,6,0.9872
85,192.8,4.647,440.15,100,1.6476
86,192.8,4.647,440.15,98,1.629
87,192.8,4.647,440.15,95.63,1.607
88,192.8,4.647,440.15,92,1.5733
89,192.8,4.647,440.15,89,1.5456
90,192.8,4.647,440.15,86,1.5179
91,192.8,4.647,440.15,83,1.4903
92,192.8,4.647,440.15,79,1.4537
93,192.8,4.647,440.15,76,1.4264
94,192.8,4.647,440.15,73,1.3993
95,192.8,4.647,440.15,70,1.3724
96,192.8,4.647,440.15,67,1.3457
97,192.8,4.647,440.15,63,1.3105
98,192.8,4.647,440.15,60,1.2845
99,192.8,4.647,440.15,57,1.2589
100,192.8,4.647,440.15,54,1.2337
101,192.8,4.647,440.15,50,1.2009
102,192.8,4.647,440.15,46,1.1692
103,192.8,4.647,440.15,42,1.1387
104,192.8,4.647,440.15,38,1.1099
105,192.8,4.647,440.15,34,1.083
106,192.8,4.647,440.15,30,1.0585
107,192.8,4.647,440.15,26,1.0368
108,192.8,4.647,440.15,22,1.0185
109,192.8,4.647,440.15,18,1.0041
110,192.8,4.647,440.15,14,0.9943
111,192.8,4.647,440.15,10,0.9895
112,192.8,4.647,440.15,6,0.9898
113,192.8,4.647,450.15,100,1.637
114,192.8,4.647,450.15,98,1.6189
115,192.8,4.647,450.15,95.63,1.5974
116,192.8,4.647,450.15,92,1.5646
117,192.8,4.647,450.15,89,1.5376
118,192.8,4.647,450.15,86,1.5107
119,192.8,4.647,450.15,83,1.4838
120,192.8,4.647,450.15,79,1.4482
121,192.8,4.647,450.15,76,1.4217
122,192.8,4.647,450.15,73,1.3953
123,192.8,4.647,450.15,70,1.3691
124,192.8,4.647,450.15,67,1.3432
125,192.8,4.647,450.15,63,1.309
126,192.8,4.647,450.15,60,1.2838
127,192.8,4.647,450.15,57,1.2588
128,192.8,4.647,450.15,54,1.2344
129,192.8,4.647,450.15,50,1.2025
130,192.8,4.647,450.15,46,1.1716
131,192.8,4.647,450.15,42,1.142
132,192.8,4.647,450.15,38,1.1139
133,192.8,4.647,450.15,34,1.0877
134,192.8,4.647,450.15,30,1.0636
135,192.8,4.647,450.15,26,1.0422
136,192.8,4.647,450.15,22,1.0239
137,192.8,4.647,450.15,18,1.0093
138,192.8,4.647,450.15,14,0.9989
139,192.8,4.647,450.15,10,0.9931
140,192.8,4.647,450.15,6,0.9922
141,192,4.5,421.15,2.4909,0.99228
142,192,4.5,421.15,4.74348,0.99228
143,192,4.5,421.15,6.74704,0.98695
144,192,4.5,421.15,8.56948,0.98695
